newsletter_send_id,person_id,sent_at,newsletter_type,opened,clicked
96549,10551,2024-02-11,community_highlights,False,False
96550,10551,2024-01-28,monthly_roundup,True,False
96551,10551,2024-06-09,monthly_roundup,False,False
96552,10551,2024-09-01,product_update,False,True
96553,10551,2024-03-31,weekly_digest,False,False
96554,10551,2024-04-14,community_highlights,False,False
96555,10551,2024-02-11,product_update,True,False
96556,10551,2024-10-06,monthly_roundup,True,False
96557,10551,2024-04-14,announcement,True,True
96558,10551,2024-09-01,weekly_digest,False,False
96559,10552,2024-08-25,community_highlights,False,False
96560,10552,2024-08-18,announcement,False,True
96561,10552,2024-01-28,weekly_digest,True,True
96562,10552,2024-10-27,weekly_digest,False,False
96563,10552,2024-01-07,weekly_digest,False,False
96564,10552,2024-03-03,weekly_digest,False,False
96565,10552,2024-07-07,product_update,False,False
96566,10552,2024-08-18,weekly_digest,True,False
96567,10552,2024-12-08,weekly_digest,False,False
96568,10552,2024-02-18,monthly_roundup,False,False
96569,10552,2024-11-24,product_update,False,False
96570,10552,2024-11-03,weekly_digest,False,True
96571,10552,2024-02-11,weekly_digest,True,True
96572,10552,2024-06-09,announcement,False,True
96573,10552,2024-04-28,community_highlights,False,True
96574,10552,2024-10-13,monthly_roundup,True,True
96575,10552,2024-01-28,announcement,False,False
96576,10553,2024-01-14,weekly_digest,False,False
96577,10553,2024-06-30,monthly_roundup,True,False
96578,10553,2024-11-03,weekly_digest,True,False
96579,10553,2024-04-14,monthly_roundup,False,False
96580,10553,2024-04-28,announcement,False,False
96581,10553,2024-09-01,monthly_roundup,True,False
96582,10553,2024-08-18,monthly_roundup,True,False
96583,10553,2024-10-06,community_highlights,False,False
96584,10553,2024-09-22,product_update,False,False
96585,10553,2024-10-13,monthly_roundup,False,False
96586,10553,2024-01-28,product_update,False,False
96587,10553,2024-12-22,product_update,True,False
96588,10553,2024-10-06,weekly_digest,True,True
96589,10553,2024-11-03,product_update,False,False
96590,10554,2024-08-25,announcement,False,False
96591,10554,2024-10-13,weekly_digest,True,False
96592,10554,2024-03-10,weekly_digest,True,False
96593,10554,2024-09-15,weekly_digest,False,True
96594,10554,2024-02-11,weekly_digest,False,False
96595,10554,2024-10-27,monthly_roundup,False,False
96596,10554,2024-10-20,weekly_digest,False,False
96597,10554,2024-08-25,weekly_digest,True,True
96598,10554,2024-04-07,weekly_digest,False,False
96599,10554,2024-10-13,announcement,False,True
96600,10554,2024-06-02,monthly_roundup,True,True
96601,10554,2024-06-23,weekly_digest,True,False
96602,10555,2024-09-08,monthly_roundup,True,False
96603,10555,2024-01-28,monthly_roundup,True,False
96604,10555,2024-12-29,weekly_digest,False,False
96605,10555,2024-04-07,weekly_digest,False,False
96606,10555,2024-11-10,community_highlights,False,False
96607,10555,2024-07-14,announcement,True,False
96608,10555,2024-07-14,community_highlights,True,False
96609,10555,2024-11-17,monthly_roundup,True,False
96610,10555,2024-10-06,weekly_digest,False,False
96611,10555,2024-01-14,weekly_digest,False,False
96612,10556,2024-08-18,announcement,True,False
96613,10556,2024-05-19,weekly_digest,True,False
96614,10556,2024-12-15,product_update,True,False
96615,10556,2024-06-23,announcement,True,False
96616,10556,2024-03-17,product_update,False,False
96617,10556,2024-01-21,weekly_digest,True,False
96618,10556,2024-11-24,monthly_roundup,False,False
96619,10556,2024-12-08,weekly_digest,True,False
96620,10556,2024-06-23,weekly_digest,False,False
96621,10556,2024-08-11,weekly_digest,False,False
96622,10556,2024-01-07,product_update,False,True
96623,10556,2024-05-12,weekly_digest,False,False
96624,10557,2024-07-28,product_update,False,False
96625,10557,2024-07-21,announcement,False,False
96626,10557,2024-06-23,community_highlights,True,False
96627,10557,2024-07-21,announcement,True,False
96628,10557,2024-01-28,weekly_digest,True,False
96629,10557,2024-06-02,weekly_digest,True,False
96630,10557,2024-10-27,product_update,True,False
96631,10557,2024-12-08,monthly_roundup,False,True
96632,10557,2024-03-10,weekly_digest,False,False
96633,10557,2024-01-21,weekly_digest,True,False
96634,10558,2024-07-28,weekly_digest,False,False
96635,10558,2024-06-02,community_highlights,False,False
96636,10558,2024-08-04,announcement,False,False
96637,10558,2024-08-04,weekly_digest,False,False
96638,10558,2024-10-13,product_update,False,True
96639,10558,2024-01-28,product_update,False,False
96640,10558,2024-10-13,announcement,False,False
96641,10558,2024-10-06,product_update,False,False
96642,10558,2024-09-15,product_update,True,False
96643,10558,2024-06-23,product_update,False,False
96644,10559,2024-09-08,weekly_digest,False,False
96645,10559,2024-03-10,product_update,True,False
96646,10559,2024-02-04,community_highlights,False,True
96647,10559,2024-02-04,weekly_digest,False,False
96648,10559,2024-08-18,monthly_roundup,False,False
96649,10559,2024-05-26,community_highlights,False,False
96650,10559,2024-10-27,announcement,True,False
96651,10559,2024-11-17,monthly_roundup,True,False
96652,10559,2024-02-25,weekly_digest,False,False
96653,10559,2024-02-25,product_update,False,False
96654,10559,2024-08-11,community_highlights,True,False
96655,10559,2024-09-22,monthly_roundup,False,False
96656,10559,2024-10-06,weekly_digest,False,False
96657,10559,2024-10-06,announcement,False,True
96658,10560,2024-07-07,monthly_roundup,True,False
96659,10560,2024-11-03,product_update,False,True
96660,10560,2024-12-29,weekly_digest,True,True
96661,10560,2024-03-03,weekly_digest,True,False
96662,10560,2024-12-29,weekly_digest,False,False
96663,10560,2024-05-19,monthly_roundup,False,False
96664,10560,2024-03-17,monthly_roundup,False,True
96665,10561,2024-10-06,product_update,False,False
96666,10561,2024-02-11,product_update,False,False
96667,10561,2024-12-08,product_update,False,True
96668,10561,2024-12-29,weekly_digest,False,False
96669,10561,2024-07-28,weekly_digest,False,False
96670,10561,2024-12-01,monthly_roundup,False,False
96671,10561,2024-11-03,monthly_roundup,False,False
96672,10561,2024-03-03,weekly_digest,False,False
96673,10562,2024-03-31,weekly_digest,False,True
96674,10562,2024-08-11,monthly_roundup,False,False
96675,10562,2024-02-25,monthly_roundup,True,False
96676,10562,2024-03-24,weekly_digest,True,False
96677,10562,2024-12-22,announcement,False,True
96678,10562,2024-07-21,weekly_digest,False,False
96679,10562,2024-10-13,weekly_digest,False,False
96680,10562,2024-09-01,announcement,True,False
96681,10562,2024-03-17,community_highlights,False,True
96682,10562,2024-03-10,monthly_roundup,False,False
96683,10562,2024-04-28,product_update,True,True
96684,10562,2024-07-07,weekly_digest,False,False
96685,10563,2024-08-04,monthly_roundup,False,False
96686,10563,2024-05-12,product_update,True,False
96687,10563,2024-12-29,weekly_digest,False,False
96688,10563,2024-06-09,community_highlights,False,False
96689,10563,2024-10-13,weekly_digest,False,True
96690,10563,2024-01-28,product_update,True,False
96691,10563,2024-05-05,announcement,False,False
96692,10563,2024-05-05,weekly_digest,False,True
96693,10563,2024-03-24,weekly_digest,False,False
96694,10563,2024-10-13,community_highlights,False,True
96695,10563,2024-09-08,weekly_digest,False,False
96696,10563,2024-09-22,monthly_roundup,True,True
96697,10564,2024-06-02,announcement,False,False
96698,10564,2024-11-03,community_highlights,False,False
96699,10564,2024-07-21,weekly_digest,True,False
96700,10564,2024-10-06,weekly_digest,True,True
96701,10564,2024-05-26,weekly_digest,False,False
96702,10564,2024-04-28,community_highlights,False,True
96703,10564,2024-12-22,monthly_roundup,True,False
96704,10565,2024-01-07,announcement,True,False
96705,10565,2024-03-24,monthly_roundup,True,True
96706,10565,2024-07-21,weekly_digest,False,False
96707,10565,2024-09-22,monthly_roundup,True,False
96708,10565,2024-06-23,community_highlights,False,False
96709,10565,2024-01-14,announcement,True,True
96710,10565,2024-03-03,announcement,False,False
96711,10565,2024-12-08,monthly_roundup,True,False
96712,10565,2024-05-19,product_update,False,False
96713,10565,2024-04-28,product_update,False,False
96714,10565,2024-06-23,weekly_digest,False,True
96715,10565,2024-07-14,monthly_roundup,False,True
96716,10565,2024-06-09,announcement,False,False
96717,10565,2024-01-21,monthly_roundup,False,False
96718,10566,2024-02-11,weekly_digest,True,False
96719,10566,2024-11-03,product_update,False,False
96720,10566,2024-05-19,weekly_digest,True,False
96721,10566,2024-11-10,monthly_roundup,True,False
96722,10566,2024-09-15,monthly_roundup,False,False
96723,10566,2024-09-22,announcement,True,False
96724,10566,2024-09-22,community_highlights,True,False
96725,10566,2024-03-31,weekly_digest,True,False
96726,10566,2024-08-25,weekly_digest,False,False
96727,10566,2024-01-21,weekly_digest,False,False
96728,10567,2024-04-28,announcement,False,False
96729,10567,2024-02-25,weekly_digest,True,False
96730,10567,2024-03-17,announcement,True,False
96731,10567,2024-11-24,weekly_digest,True,False
96732,10567,2024-04-28,announcement,True,False
96733,10567,2024-10-27,weekly_digest,True,False
96734,10567,2024-08-11,product_update,False,False
96735,10567,2024-04-07,weekly_digest,False,True
96736,10567,2024-12-01,product_update,False,False
96737,10567,2024-12-22,weekly_digest,True,False
96738,10567,2024-07-14,monthly_roundup,True,False
96739,10567,2024-06-30,weekly_digest,False,False
96740,10567,2024-07-21,weekly_digest,False,False
96741,10567,2024-02-04,weekly_digest,False,False
96742,10567,2024-09-29,product_update,False,False
96743,10567,2024-01-28,monthly_roundup,False,False
96744,10568,2024-12-08,product_update,False,False
96745,10568,2024-01-21,weekly_digest,False,False
96746,10568,2024-04-21,product_update,True,False
96747,10568,2024-11-10,weekly_digest,True,False
96748,10568,2024-06-23,announcement,False,False
96749,10568,2024-10-27,weekly_digest,True,True
96750,10568,2024-02-18,weekly_digest,True,False
96751,10568,2024-03-03,weekly_digest,True,False
96752,10568,2024-10-13,product_update,True,False
96753,10568,2024-10-13,weekly_digest,False,False
96754,10569,2024-07-28,product_update,True,False
96755,10569,2024-11-24,weekly_digest,False,True
96756,10569,2024-10-06,announcement,True,False
96757,10569,2024-06-09,weekly_digest,True,False
96758,10569,2024-06-23,monthly_roundup,True,False
96759,10569,2024-06-30,monthly_roundup,False,False
96760,10569,2024-10-20,weekly_digest,False,False
96761,10569,2024-09-15,monthly_roundup,False,False
96762,10569,2024-02-11,announcement,False,False
96763,10569,2024-03-17,announcement,False,True
96764,10569,2024-06-09,weekly_digest,False,True
96765,10570,2024-07-14,weekly_digest,False,True
96766,10570,2024-12-22,weekly_digest,False,False
96767,10570,2024-06-23,weekly_digest,False,False
96768,10570,2024-01-14,announcement,True,False
96769,10570,2024-08-11,weekly_digest,False,False
96770,10570,2024-06-23,community_highlights,True,False
96771,10570,2024-10-27,weekly_digest,True,False
96772,10570,2024-12-29,weekly_digest,False,False
96773,10570,2024-01-14,monthly_roundup,False,True
96774,10570,2024-10-06,weekly_digest,False,False
96775,10570,2024-01-21,community_highlights,True,False
96776,10570,2024-02-11,announcement,True,False
96777,10571,2024-09-01,weekly_digest,False,False
96778,10571,2024-05-12,announcement,False,False
96779,10571,2024-09-08,product_update,False,False
96780,10571,2024-06-09,monthly_roundup,True,False
96781,10571,2024-09-15,weekly_digest,True,False
96782,10571,2024-05-05,community_highlights,False,False
96783,10571,2024-10-13,community_highlights,True,True
96784,10571,2024-01-14,weekly_digest,True,False
96785,10571,2024-06-30,weekly_digest,False,False
96786,10571,2024-05-05,community_highlights,False,True
96787,10571,2024-04-14,product_update,False,False
96788,10571,2024-09-15,announcement,False,False
96789,10571,2024-11-17,monthly_roundup,False,False
96790,10571,2024-11-03,weekly_digest,True,False
96791,10571,2024-11-03,weekly_digest,False,False
96792,10571,2024-02-25,announcement,True,False
96793,10571,2024-01-28,weekly_digest,False,False
96794,10572,2024-12-15,weekly_digest,False,False
96795,10572,2024-01-14,monthly_roundup,True,False
96796,10572,2024-08-04,product_update,True,False
96797,10572,2024-09-22,monthly_roundup,False,False
96798,10572,2024-06-02,weekly_digest,False,False
96799,10572,2024-11-24,weekly_digest,True,False
96800,10572,2024-03-10,weekly_digest,True,False
96801,10572,2024-11-10,weekly_digest,False,False
96802,10572,2024-06-09,weekly_digest,False,False
96803,10572,2024-01-14,weekly_digest,False,True
96804,10572,2024-02-18,weekly_digest,False,False
96805,10572,2024-09-29,announcement,True,False
96806,10572,2024-01-07,product_update,True,False
96807,10572,2024-04-28,product_update,True,True
96808,10572,2024-03-17,announcement,False,True
96809,10573,2024-06-02,monthly_roundup,True,False
96810,10573,2024-10-20,monthly_roundup,False,True
96811,10573,2024-12-22,announcement,True,False
96812,10573,2024-03-03,weekly_digest,True,True
96813,10573,2024-03-10,community_highlights,False,False
96814,10573,2024-09-15,weekly_digest,False,True
96815,10573,2024-07-28,announcement,False,False
96816,10573,2024-08-18,weekly_digest,True,False
96817,10573,2024-06-09,product_update,False,False
96818,10573,2024-05-19,monthly_roundup,False,True
96819,10573,2024-07-21,weekly_digest,False,False
96820,10573,2024-12-01,weekly_digest,True,False
96821,10573,2024-01-21,weekly_digest,False,False
96822,10574,2024-12-01,announcement,False,False
96823,10574,2024-02-04,weekly_digest,False,False
96824,10574,2024-11-03,weekly_digest,True,False
96825,10574,2024-08-04,weekly_digest,False,False
96826,10574,2024-06-02,weekly_digest,False,False
96827,10574,2024-11-03,monthly_roundup,True,False
96828,10574,2024-05-26,weekly_digest,True,False
96829,10574,2024-06-16,weekly_digest,False,False
96830,10574,2024-05-19,weekly_digest,False,False
96831,10574,2024-12-29,monthly_roundup,True,False
96832,10574,2024-02-11,product_update,False,False
96833,10574,2024-04-28,weekly_digest,False,False
96834,10574,2024-12-15,weekly_digest,False,False
96835,10574,2024-04-21,weekly_digest,False,True
96836,10574,2024-03-31,product_update,True,False
96837,10574,2024-03-31,weekly_digest,False,True
96838,10575,2024-06-16,weekly_digest,False,False
96839,10575,2024-09-22,community_highlights,False,True
96840,10575,2024-04-14,monthly_roundup,True,False
96841,10575,2024-12-01,community_highlights,False,False
96842,10575,2024-03-03,weekly_digest,True,False
96843,10575,2024-12-15,weekly_digest,True,False
96844,10575,2024-10-06,weekly_digest,True,False
96845,10575,2024-03-10,weekly_digest,False,False
96846,10575,2024-09-22,weekly_digest,True,False
96847,10575,2024-10-06,product_update,True,False
96848,10575,2024-12-01,weekly_digest,False,False
96849,10575,2024-01-28,weekly_digest,False,False
96850,10575,2024-07-14,weekly_digest,False,False
96851,10576,2024-06-23,weekly_digest,False,False
96852,10576,2024-11-24,announcement,True,False
96853,10576,2024-07-21,monthly_roundup,False,False
96854,10576,2024-06-16,weekly_digest,False,False
96855,10576,2024-11-10,product_update,False,False
96856,10576,2024-02-04,community_highlights,False,False
96857,10576,2024-09-08,monthly_roundup,False,False
96858,10577,2024-08-18,monthly_roundup,False,False
96859,10577,2024-07-07,community_highlights,True,False
96860,10577,2024-04-07,monthly_roundup,True,False
96861,10577,2024-12-29,weekly_digest,True,False
96862,10577,2024-12-08,monthly_roundup,True,False
96863,10577,2024-04-14,weekly_digest,False,False
96864,10577,2024-04-14,weekly_digest,False,False
96865,10577,2024-01-07,monthly_roundup,False,False
96866,10577,2024-03-24,monthly_roundup,True,False
96867,10577,2024-04-07,weekly_digest,False,True
96868,10578,2024-10-13,weekly_digest,False,False
96869,10578,2024-06-02,product_update,True,False
96870,10578,2024-09-15,monthly_roundup,False,False
96871,10578,2024-12-01,product_update,False,False
96872,10578,2024-08-11,monthly_roundup,True,False
96873,10578,2024-07-07,announcement,False,False
96874,10579,2024-10-06,product_update,False,False
96875,10579,2024-04-07,product_update,False,False
96876,10579,2024-09-08,weekly_digest,False,False
96877,10579,2024-03-10,weekly_digest,False,False
96878,10579,2024-10-27,weekly_digest,False,False
96879,10579,2024-07-14,announcement,False,False
96880,10579,2024-12-15,community_highlights,False,False
96881,10579,2024-07-28,product_update,True,False
96882,10579,2024-10-27,weekly_digest,True,False
96883,10579,2024-01-21,community_highlights,True,False
96884,10579,2024-01-21,weekly_digest,False,False
96885,10579,2024-03-03,announcement,True,True
96886,10579,2024-05-05,weekly_digest,True,False
96887,10579,2024-08-11,monthly_roundup,False,False
96888,10579,2024-07-28,weekly_digest,True,False
96889,10579,2024-08-25,weekly_digest,True,False
96890,10580,2024-03-10,announcement,False,False
96891,10580,2024-12-15,product_update,False,False
96892,10580,2024-08-25,community_highlights,False,False
96893,10580,2024-08-25,weekly_digest,True,False
96894,10580,2024-06-09,weekly_digest,True,True
96895,10580,2024-06-09,announcement,False,False
96896,10580,2024-12-15,weekly_digest,False,False
96897,10580,2024-07-21,announcement,False,True
96898,10580,2024-08-18,monthly_roundup,False,False
96899,10580,2024-08-18,community_highlights,True,False
96900,10580,2024-12-01,weekly_digest,True,False
96901,10580,2024-03-31,community_highlights,True,False
96902,10580,2024-11-03,announcement,True,False
96903,10580,2024-09-22,weekly_digest,False,False
96904,10580,2024-02-04,weekly_digest,True,False
96905,10581,2024-04-07,weekly_digest,False,False
96906,10581,2024-07-14,announcement,False,False
96907,10581,2024-06-09,monthly_roundup,False,False
96908,10581,2024-08-11,monthly_roundup,False,False
96909,10581,2024-02-04,weekly_digest,True,False
96910,10581,2024-11-17,product_update,False,False
96911,10581,2024-07-28,product_update,True,False
96912,10581,2024-08-18,monthly_roundup,True,False
96913,10581,2024-01-14,announcement,False,False
96914,10581,2024-11-24,monthly_roundup,True,True
96915,10581,2024-09-22,announcement,False,False
96916,10581,2024-12-29,weekly_digest,False,False
96917,10581,2024-06-23,weekly_digest,True,False
96918,10581,2024-09-08,weekly_digest,True,True
96919,10582,2024-09-08,announcement,True,False
96920,10582,2024-02-11,weekly_digest,True,False
96921,10582,2024-02-18,weekly_digest,False,False
96922,10582,2024-04-07,weekly_digest,False,False
96923,10582,2024-12-08,product_update,True,False
96924,10582,2024-11-03,announcement,True,False
96925,10582,2024-12-01,weekly_digest,True,False
96926,10582,2024-10-06,monthly_roundup,False,True
96927,10582,2024-01-07,monthly_roundup,False,True
96928,10582,2024-11-03,weekly_digest,False,False
96929,10582,2024-07-07,weekly_digest,True,False
96930,10582,2024-07-28,weekly_digest,False,False
96931,10582,2024-07-14,monthly_roundup,False,True
96932,10582,2024-12-15,monthly_roundup,False,False
96933,10582,2024-05-26,announcement,True,True
96934,10583,2024-07-21,monthly_roundup,False,False
96935,10583,2024-06-30,product_update,False,False
96936,10583,2024-04-28,announcement,True,False
96937,10583,2024-03-10,monthly_roundup,False,False
96938,10583,2024-12-08,announcement,False,False
96939,10583,2024-07-07,weekly_digest,False,False
96940,10583,2024-05-05,weekly_digest,True,True
96941,10583,2024-07-14,weekly_digest,False,True
96942,10583,2024-09-29,weekly_digest,False,False
96943,10583,2024-04-07,announcement,False,False
96944,10584,2024-03-03,product_update,False,False
96945,10584,2024-03-10,monthly_roundup,False,False
96946,10584,2024-12-01,monthly_roundup,True,False
96947,10584,2024-08-25,product_update,False,False
96948,10584,2024-06-09,weekly_digest,False,False
96949,10584,2024-10-06,product_update,True,True
96950,10584,2024-03-17,community_highlights,True,False
96951,10584,2024-05-05,weekly_digest,True,True
96952,10584,2024-12-29,weekly_digest,False,False
96953,10584,2024-08-25,monthly_roundup,False,False
96954,10585,2024-07-07,announcement,True,False
96955,10585,2024-02-18,monthly_roundup,False,False
96956,10585,2024-10-06,community_highlights,False,False
96957,10585,2024-02-18,monthly_roundup,True,False
96958,10585,2024-01-28,announcement,True,False
96959,10585,2024-01-28,monthly_roundup,False,False
96960,10585,2024-11-10,monthly_roundup,False,False
96961,10585,2024-11-17,announcement,False,False
96962,10585,2024-08-25,announcement,True,False
96963,10585,2024-04-21,monthly_roundup,False,False
96964,10585,2024-06-30,monthly_roundup,True,False
96965,10585,2024-07-28,weekly_digest,False,False
96966,10585,2024-11-17,product_update,False,True
96967,10585,2024-11-10,announcement,False,False
96968,10586,2024-02-04,weekly_digest,True,True
96969,10586,2024-11-17,announcement,True,False
96970,10586,2024-09-22,monthly_roundup,True,True
96971,10586,2024-08-25,announcement,False,True
96972,10586,2024-12-15,weekly_digest,True,False
96973,10586,2024-04-28,product_update,False,False
96974,10586,2024-02-18,community_highlights,True,False
96975,10586,2024-12-01,product_update,False,False
96976,10586,2024-02-18,weekly_digest,False,False
96977,10586,2024-11-10,weekly_digest,True,False
96978,10586,2024-05-12,monthly_roundup,False,False
96979,10586,2024-12-29,weekly_digest,True,False
96980,10586,2024-04-07,weekly_digest,False,False
96981,10587,2024-03-10,weekly_digest,True,True
96982,10587,2024-10-06,monthly_roundup,True,False
96983,10587,2024-05-19,weekly_digest,False,False
96984,10587,2024-03-17,monthly_roundup,False,False
96985,10587,2024-12-08,announcement,False,False
96986,10587,2024-02-11,monthly_roundup,True,False
96987,10587,2024-07-07,product_update,True,False
96988,10587,2024-10-27,weekly_digest,False,False
96989,10587,2024-03-03,weekly_digest,False,False
96990,10587,2024-08-25,weekly_digest,False,False
96991,10587,2024-08-04,weekly_digest,True,True
96992,10587,2024-01-14,weekly_digest,False,False
96993,10587,2024-09-29,weekly_digest,False,False
96994,10587,2024-09-01,community_highlights,True,False
96995,10587,2024-03-03,weekly_digest,True,False
96996,10588,2024-03-03,weekly_digest,False,False
96997,10588,2024-07-28,weekly_digest,False,False
96998,10588,2024-08-04,product_update,False,False
96999,10588,2024-08-04,product_update,False,False
97000,10588,2024-07-14,product_update,False,False
97001,10588,2024-06-23,weekly_digest,True,False
97002,10588,2024-04-21,announcement,False,False
97003,10589,2024-02-25,announcement,False,False
97004,10589,2024-06-23,weekly_digest,True,True
97005,10589,2024-07-28,weekly_digest,True,False
97006,10589,2024-10-13,product_update,True,False
97007,10589,2024-02-25,weekly_digest,True,False
97008,10589,2024-04-21,community_highlights,True,False
97009,10589,2024-11-17,monthly_roundup,False,True
97010,10589,2024-07-28,weekly_digest,False,False
97011,10589,2024-08-18,monthly_roundup,False,False
97012,10589,2024-10-13,weekly_digest,False,False
97013,10589,2024-08-18,monthly_roundup,True,False
97014,10589,2024-07-14,community_highlights,False,False
97015,10589,2024-03-17,monthly_roundup,False,False
97016,10589,2024-01-07,announcement,True,False
97017,10590,2024-08-04,weekly_digest,False,True
97018,10590,2024-03-31,announcement,False,False
97019,10590,2024-10-27,monthly_roundup,False,False
97020,10590,2024-11-10,monthly_roundup,False,False
97021,10590,2024-12-15,community_highlights,False,False
97022,10590,2024-01-07,weekly_digest,True,True
97023,10590,2024-01-28,weekly_digest,True,False
97024,10590,2024-01-28,weekly_digest,False,False
97025,10591,2024-11-24,weekly_digest,False,False
97026,10591,2024-10-20,weekly_digest,False,True
97027,10591,2024-10-06,weekly_digest,True,False
97028,10591,2024-07-21,product_update,True,False
97029,10591,2024-08-18,weekly_digest,True,False
97030,10591,2024-10-13,weekly_digest,True,True
97031,10591,2024-12-29,weekly_digest,False,False
97032,10591,2024-05-19,weekly_digest,True,True
97033,10591,2024-03-17,weekly_digest,True,False
97034,10591,2024-09-22,community_highlights,False,False
97035,10591,2024-01-21,announcement,False,False
97036,10591,2024-05-05,weekly_digest,True,False
97037,10591,2024-11-24,monthly_roundup,True,False
97038,10591,2024-01-14,weekly_digest,False,False
97039,10591,2024-01-14,community_highlights,False,False
97040,10591,2024-06-30,monthly_roundup,True,False
97041,10592,2024-08-04,weekly_digest,False,False
97042,10592,2024-11-03,weekly_digest,False,True
97043,10592,2024-12-08,weekly_digest,False,False
97044,10592,2024-08-25,monthly_roundup,True,False
97045,10592,2024-09-01,monthly_roundup,True,False
97046,10592,2024-08-11,product_update,False,False
97047,10592,2024-03-31,weekly_digest,True,False
97048,10592,2024-11-03,monthly_roundup,False,False
97049,10592,2024-10-13,weekly_digest,True,False
97050,10592,2024-12-08,monthly_roundup,False,False
97051,10592,2024-03-03,weekly_digest,False,False
97052,10592,2024-11-24,monthly_roundup,True,False
97053,10592,2024-06-30,announcement,False,True
97054,10592,2024-08-04,weekly_digest,False,False
97055,10592,2024-04-28,monthly_roundup,True,True
97056,10593,2024-03-17,product_update,False,True
97057,10593,2024-04-07,weekly_digest,False,False
97058,10593,2024-01-21,weekly_digest,True,False
97059,10593,2024-06-30,weekly_digest,False,False
97060,10593,2024-12-08,monthly_roundup,True,False
97061,10593,2024-06-23,product_update,True,True
97062,10593,2024-05-12,community_highlights,False,True
97063,10593,2024-03-10,community_highlights,True,True
97064,10593,2024-10-13,monthly_roundup,True,False
97065,10593,2024-04-07,monthly_roundup,False,False
97066,10593,2024-01-07,weekly_digest,False,False
97067,10593,2024-03-17,weekly_digest,False,False
97068,10593,2024-01-28,monthly_roundup,False,True
97069,10593,2024-05-26,weekly_digest,False,False
97070,10593,2024-10-06,monthly_roundup,True,False
97071,10593,2024-06-30,community_highlights,True,False
97072,10594,2024-07-28,product_update,True,False
97073,10594,2024-04-21,announcement,True,False
97074,10594,2024-06-23,product_update,False,False
97075,10594,2024-04-07,monthly_roundup,True,False
97076,10594,2024-06-23,announcement,True,False
97077,10594,2024-06-30,monthly_roundup,True,False
97078,10594,2024-02-25,weekly_digest,False,False
97079,10594,2024-09-22,product_update,False,False
97080,10594,2024-02-04,announcement,True,True
97081,10594,2024-07-21,weekly_digest,True,False
97082,10595,2024-02-11,weekly_digest,False,False
97083,10595,2024-05-19,weekly_digest,False,False
97084,10595,2024-07-14,weekly_digest,False,False
97085,10595,2024-02-04,announcement,False,False
97086,10595,2024-06-30,weekly_digest,False,False
97087,10595,2024-04-14,weekly_digest,False,False
97088,10595,2024-02-18,announcement,True,False
97089,10595,2024-03-10,announcement,False,False
97090,10596,2024-01-21,product_update,False,False
97091,10596,2024-12-29,product_update,True,False
97092,10596,2024-06-30,monthly_roundup,False,False
97093,10596,2024-10-13,announcement,True,False
97094,10596,2024-03-03,weekly_digest,True,False
97095,10596,2024-03-17,monthly_roundup,True,False
97096,10596,2024-09-22,weekly_digest,False,False
97097,10596,2024-05-12,monthly_roundup,True,False
97098,10596,2024-08-18,announcement,False,False
97099,10596,2024-09-01,weekly_digest,False,False
97100,10596,2024-09-29,product_update,True,False
97101,10596,2024-12-15,weekly_digest,True,False
97102,10596,2024-12-01,product_update,False,False
97103,10596,2024-09-01,weekly_digest,False,True
97104,10597,2024-10-13,weekly_digest,False,True
97105,10597,2024-08-11,community_highlights,False,False
97106,10597,2024-09-29,product_update,True,True
97107,10597,2024-02-18,weekly_digest,False,False
97108,10597,2024-07-14,monthly_roundup,False,False
97109,10597,2024-12-29,weekly_digest,False,True
97110,10597,2024-04-07,weekly_digest,False,False
97111,10597,2024-02-25,weekly_digest,True,True
97112,10597,2024-09-01,weekly_digest,False,False
97113,10597,2024-06-09,weekly_digest,True,False
97114,10597,2024-08-04,product_update,False,True
97115,10597,2024-06-16,product_update,False,False
97116,10597,2024-05-19,weekly_digest,False,False
97117,10597,2024-08-18,announcement,False,True
97118,10598,2024-05-26,weekly_digest,False,False
97119,10598,2024-12-29,monthly_roundup,False,False
97120,10598,2024-06-23,announcement,False,False
97121,10598,2024-02-18,community_highlights,False,True
97122,10598,2024-08-18,product_update,False,False
97123,10598,2024-05-05,monthly_roundup,False,False
97124,10598,2024-04-07,weekly_digest,False,False
97125,10598,2024-09-08,weekly_digest,False,False
97126,10599,2024-06-09,community_highlights,False,False
97127,10599,2024-12-29,weekly_digest,False,False
97128,10599,2024-07-21,announcement,False,False
97129,10599,2024-08-18,community_highlights,False,True
97130,10599,2024-09-15,weekly_digest,False,False
97131,10599,2024-12-22,product_update,False,True
97132,10599,2024-12-15,weekly_digest,False,False
97133,10599,2024-11-24,weekly_digest,False,False
97134,10599,2024-07-14,weekly_digest,True,False
97135,10599,2024-03-17,monthly_roundup,True,False
97136,10600,2024-03-03,weekly_digest,False,False
97137,10600,2024-10-27,weekly_digest,True,False
97138,10600,2024-02-04,announcement,True,False
97139,10600,2024-01-21,weekly_digest,True,False
97140,10600,2024-01-14,monthly_roundup,False,True
97141,10600,2024-09-01,weekly_digest,True,False
97142,10600,2024-03-17,weekly_digest,False,False
97143,10600,2024-05-26,weekly_digest,True,False
97144,10600,2024-02-04,product_update,False,False
97145,10600,2024-11-03,monthly_roundup,True,False
97146,10600,2024-09-08,product_update,True,False
97147,10600,2024-07-21,product_update,False,False
97148,10600,2024-03-24,weekly_digest,False,False
