metric_id,content_id,date,organic_traffic,keyword_rank,backlinks,domain_rating,referring_domains
122642,2069,2024-08-12,1020,1,8,63,8
122643,2069,2024-04-02,29,1,13,63,5
122644,2069,2024-05-26,17,1,12,64,11
122645,2069,2024-12-06,62,1,13,65,10
122646,2069,2024-05-14,10,1,15,65,8
122647,2069,2024-07-01,77,1,14,64,6
122648,2069,2024-04-21,20,1,18,63,10
122649,2069,2024-07-06,285,1,17,65,7
122650,2069,2024-09-14,243,1,18,63,4
122651,2069,2024-01-29,115,1,17,63,5
122652,2069,2024-03-09,187,1,23,66,6
122653,2069,2024-05-11,10,1,15,66,18
122654,2069,2024-05-06,143,1,15,64,5
122655,2069,2024-12-06,1049,1,16,66,8
122656,2069,2024-01-14,78,1,17,63,7
122657,2069,2024-02-05,791,1,15,65,3
122658,2069,2024-11-17,57,1,13,65,5
122659,2069,2024-02-22,30,1,18,64,10
122660,2069,2024-01-20,29,1,15,64,11
122661,2069,2024-10-13,96,1,15,66,6
122662,2069,2024-05-06,83,1,14,65,14
122663,2069,2024-10-11,53,1,12,66,10
122664,2069,2024-12-16,106,1,14,65,4
122665,2069,2024-06-03,194,1,11,64,7
122666,2069,2024-10-19,158,1,8,65,9
122667,2069,2024-05-02,26,1,16,65,9
122668,2069,2024-12-25,146,1,14,65,8
122669,2069,2024-02-08,256,1,15,64,3
122670,2069,2024-03-04,36,1,10,64,7
122671,2069,2024-09-23,105,1,22,63,8
122672,2069,2024-08-20,46,1,22,63,8
122673,2069,2024-07-31,21,1,15,65,7
122674,2069,2024-08-05,217,1,16,64,12
122675,2069,2024-01-18,489,1,20,65,5
122676,2069,2024-02-11,157,1,19,64,8
122677,2069,2024-08-24,1942,1,13,65,8
122678,2069,2024-09-15,222,1,21,65,13
122679,2069,2024-11-02,160,1,15,66,11
122680,2069,2024-06-27,112,1,15,65,12
122681,2069,2024-01-29,25,1,13,66,10
122682,2069,2024-03-23,10,1,18,64,7
122683,2069,2024-05-30,10,1,12,66,5
122684,2069,2024-04-23,178,1,15,64,9
122685,2069,2024-08-19,611,1,13,66,7
122686,2069,2024-12-09,104,1,14,64,3
122687,2069,2024-01-25,190,1,14,64,6
122688,2069,2024-08-31,151,1,13,64,11
122689,2069,2024-01-22,38,1,17,65,5
122690,2069,2024-06-25,116,1,19,64,9
122691,2069,2024-12-24,73,1,15,66,11
122692,2069,2024-10-18,31,1,16,63,10
122693,2069,2024-02-23,197,1,25,65,4
122694,2069,2024-12-18,15,1,20,64,5
122695,2069,2024-06-24,249,1,11,65,9
122696,2069,2024-10-14,1088,1,12,65,10
122697,2069,2024-10-29,139,1,13,64,7
122698,2069,2024-08-27,67,1,15,65,9
122699,2069,2024-01-02,488,1,10,65,6
122700,2069,2024-07-26,99,1,21,65,8
122701,2069,2024-06-12,75,1,14,65,4
122702,2069,2024-03-13,60,1,17,63,10
122703,2069,2024-09-05,77,1,14,64,9
122704,2069,2024-08-09,359,1,22,64,3
122705,2069,2024-03-31,52,1,14,65,3
122706,2069,2024-05-03,169,1,18,63,16
122707,2069,2024-01-19,74,1,13,65,5
122708,2069,2024-10-30,108,1,8,64,9
122709,2069,2024-12-24,81,1,16,65,4
122710,2069,2024-11-20,20,1,14,65,14
122711,2069,2024-08-15,127,1,13,65,11
122712,2069,2024-04-27,123,1,14,64,6
122713,2069,2024-04-10,166,1,11,64,11
122714,2069,2024-11-27,191,1,18,63,8
122715,2069,2024-08-28,21,1,11,65,8
122716,2069,2024-11-03,50,1,15,63,10
122717,2069,2024-03-21,168,1,9,65,9
122718,2069,2024-01-10,302,1,9,64,8
122719,2069,2024-10-06,16,1,9,65,6
122720,2069,2024-02-09,496,1,11,65,12
122721,2069,2024-05-28,369,1,14,64,11
122722,2069,2024-06-08,145,1,8,64,7
122723,2069,2024-10-19,47,1,12,65,7
122724,2069,2024-02-11,335,1,16,63,6
122725,2069,2024-03-12,637,1,18,65,5
122726,2069,2024-11-27,10,1,20,66,3
122727,2069,2024-05-04,23,1,15,66,6
122728,2069,2024-03-11,343,1,8,63,9
122729,2069,2024-11-20,53,1,14,65,13
122730,2069,2024-08-23,115,1,14,65,12
122731,2069,2024-08-02,21,1,15,64,6
122732,2069,2024-10-23,10,1,20,64,10
122733,2069,2024-03-05,10,1,17,64,7
122734,2069,2024-10-03,59,1,18,63,7
122735,2069,2024-07-15,92,1,12,64,4
122736,2069,2024-02-13,427,1,24,66,9
122737,2069,2024-04-19,10,1,20,65,6
122738,2069,2024-07-25,388,1,17,65,7
122739,2069,2024-10-11,197,1,13,66,4
122740,2069,2024-08-23,469,1,13,65,6
122741,2069,2024-09-29,130,1,19,64,7
122742,2069,2024-11-01,45,1,14,64,10
122743,2069,2024-11-02,24,1,15,65,6
122744,2069,2024-03-07,1455,1,17,65,10
122745,2069,2024-12-11,32,1,12,65,14
122746,2069,2024-11-05,57,1,23,66,6
122747,2069,2024-02-03,294,1,21,65,9
122748,2069,2024-09-04,35,1,17,65,4
122749,2069,2024-01-08,105,1,16,66,14
122750,2069,2024-04-21,479,1,9,64,10
122751,2069,2024-11-22,102,1,14,66,4
122752,2069,2024-04-19,13,1,15,64,6
122753,2069,2024-10-09,58,1,16,66,7
122754,2069,2024-04-20,609,1,10,64,7
122755,2069,2024-04-24,143,1,11,64,6
122756,2069,2024-01-30,112,1,23,65,8
122757,2069,2024-03-01,135,1,18,65,5
122758,2069,2024-06-01,47,1,15,65,7
122759,2069,2024-07-03,22,1,18,65,14
122760,2069,2024-04-28,10,1,18,64,8
122761,2069,2024-11-08,19,1,17,66,7
122762,2069,2024-07-19,2375,1,16,65,8
122763,2069,2024-11-23,111,1,9,65,13
122764,2069,2024-05-26,17,1,13,64,8
122765,2069,2024-03-04,40,1,14,66,9
122766,2069,2024-10-08,349,1,17,63,7
122767,2069,2024-07-30,148,1,12,63,11
122768,2069,2024-12-09,12,1,20,63,9
122769,2069,2024-01-03,109,1,12,64,11
122770,2069,2024-03-28,10,1,18,64,4
122771,2069,2024-07-29,38,1,17,63,5
122772,2069,2024-07-17,14,1,19,64,5
122773,2069,2024-12-12,3069,1,14,62,6
122774,2069,2024-02-23,57,1,20,65,8
122775,2069,2024-07-26,93,1,15,66,15
122776,2069,2024-11-25,10,1,16,64,10
122777,2069,2024-06-01,12,1,10,64,7
122778,2069,2024-02-19,108,1,17,66,3
122779,2069,2024-09-04,1110,1,18,64,11
122780,2069,2024-05-20,35,1,9,64,9
122781,2069,2024-08-22,203,1,17,64,9
122782,2069,2024-06-03,530,1,20,66,7
122783,2069,2024-06-11,27,1,18,66,8
122784,2069,2024-07-11,3765,1,15,65,7
122785,2069,2024-05-01,45,1,14,65,7
122786,2069,2024-09-10,10,1,21,65,8
122787,2069,2024-12-20,31,1,10,66,4
122788,2069,2024-09-16,247,1,14,66,13
122789,2069,2024-12-23,63,1,12,64,8
122790,2069,2024-09-28,2591,1,10,64,8
122791,2069,2024-03-20,110,1,18,64,7
122792,2069,2024-06-30,22,1,16,63,14
122793,2069,2024-11-28,477,1,9,65,6
122794,2069,2024-10-07,301,1,15,65,7
122795,2069,2024-07-31,241,1,15,65,8
122796,2069,2024-12-04,28,1,12,66,12
122797,2069,2024-08-10,310,1,10,64,6
122798,2069,2024-11-02,26,1,13,66,9
122799,2069,2024-08-06,36,1,17,64,9
122800,2069,2024-05-30,105,1,10,64,6
122801,2069,2024-08-12,640,1,16,64,8
122802,2069,2024-03-01,347,1,13,65,10
122803,2069,2024-04-20,87,1,9,64,10
122804,2069,2024-12-07,247,1,9,65,5
122805,2069,2024-04-02,68,1,14,64,8
122806,2069,2024-02-23,147,1,15,66,7
122807,2069,2024-10-05,45,1,14,64,9
122808,2069,2024-01-28,43,1,10,64,5
122809,2069,2024-06-13,305,1,11,65,17
122810,2069,2024-04-22,20,1,13,62,11
122811,2069,2024-12-18,18,1,11,64,7
122812,2069,2024-02-02,78,1,21,67,9
122813,2069,2024-06-27,50,1,15,64,6
122814,2069,2024-03-07,100,1,11,64,8
122815,2069,2024-05-16,25,1,13,65,9
122816,2069,2024-01-30,139,1,15,65,5
122817,2069,2024-10-15,25,1,10,66,9
122818,2069,2024-06-07,46,1,17,65,8
122819,2069,2024-10-25,10,1,11,65,6
122820,2069,2024-05-15,401,1,9,66,12
122821,2069,2024-07-28,39,1,10,64,0
122822,2069,2024-11-30,71,1,20,64,9
122823,2069,2024-11-19,38,1,18,65,15
122824,2069,2024-12-18,53,1,12,64,3
122825,2069,2024-03-04,31,1,13,64,4
122826,2069,2024-04-23,175,1,18,64,12
122827,2069,2024-02-19,42,1,12,65,4
122828,2069,2024-11-15,383,1,15,64,5
122829,2069,2024-07-10,10,1,16,63,5
122830,2069,2024-01-12,10,1,14,65,6
122831,2069,2024-02-17,110,1,16,64,11
122832,2069,2024-10-06,89,1,12,65,8
122833,2069,2024-01-16,293,1,19,64,7
122834,2069,2024-09-05,52,1,20,63,8
122835,2069,2024-04-09,53,1,3,64,3
122836,2069,2024-05-20,14,1,11,63,9
122837,2069,2024-08-14,71,1,14,64,3
122838,2069,2024-11-09,100,1,12,66,5
122839,2069,2024-10-16,104,1,14,64,12
122840,2069,2024-09-30,74,1,23,64,6
122841,2069,2024-10-08,386,1,22,66,9
122842,2069,2024-09-04,196,1,10,65,7
122843,2069,2024-05-04,102,1,18,64,10
122844,2069,2024-09-02,256,1,16,65,13
122845,2069,2024-02-11,10,1,16,65,10
122846,2069,2024-08-04,10,1,15,66,8
122847,2069,2024-10-27,201,1,12,64,9
122848,2069,2024-12-13,19,1,11,66,11
122849,2069,2024-08-26,17,1,14,64,13
122850,2069,2024-10-19,97,1,16,64,8
122851,2069,2024-07-16,30,1,15,64,11
122852,2069,2024-07-20,28,1,18,64,6
122853,2069,2024-07-09,89,1,14,64,9
122854,2069,2024-06-25,19,1,14,63,8
122855,2069,2024-06-09,33,1,16,65,7
122856,2069,2024-06-03,421,1,15,64,11
122857,2069,2024-01-17,30,1,15,64,7
122858,2069,2024-01-27,10,1,7,66,6
122859,2069,2024-09-21,72,1,15,66,9
122860,2069,2024-10-11,35,1,17,64,3
122861,2069,2024-02-27,235,1,14,66,8
122862,2069,2024-05-04,12,1,12,66,5
122863,2069,2024-11-28,250,1,12,66,5
122864,2069,2024-05-28,10,1,9,66,10
122865,2069,2024-09-17,136,1,17,64,3
122866,2070,2024-02-18,1732,1,17,65,8
122867,2070,2024-12-09,10,1,16,63,12
122868,2070,2024-08-25,16,1,22,64,8
122869,2070,2024-03-05,11,1,24,62,10
122870,2070,2024-06-19,71,1,17,65,9
122871,2070,2024-07-08,209,1,15,65,10
122872,2070,2024-06-10,243,1,16,63,10
122873,2070,2024-12-14,40,1,13,66,9
122874,2070,2024-12-07,27,1,13,65,7
122875,2070,2024-12-06,231,1,21,66,5
122876,2070,2024-06-27,21,1,11,64,5
122877,2070,2024-07-22,334,1,14,62,11
122878,2070,2024-10-17,128,1,13,66,8
122879,2070,2024-06-10,40,1,11,65,2
122880,2070,2024-12-30,36,1,16,66,8
122881,2070,2024-01-19,10,1,14,64,6
122882,2070,2024-06-24,1113,1,15,66,5
122883,2070,2024-04-22,15,1,18,64,9
122884,2070,2024-02-01,90,1,15,65,7
122885,2070,2024-12-26,120,1,7,64,9
122886,2070,2024-03-24,273,1,19,63,6
122887,2070,2024-01-11,28,1,14,62,8
122888,2070,2024-05-29,91,1,16,65,7
122889,2070,2024-08-31,177,1,15,65,8
122890,2070,2024-08-06,87,1,17,63,5
122891,2070,2024-04-20,331,1,16,65,6
122892,2070,2024-01-08,892,1,11,64,6
122893,2070,2024-03-25,65,1,16,64,10
122894,2070,2024-08-02,129,1,17,61,8
122895,2070,2024-09-14,60,1,11,64,5
122896,2070,2024-03-17,10,1,19,64,9
122897,2070,2024-08-15,73,1,11,64,3
122898,2070,2024-08-01,21,1,21,66,8
122899,2070,2024-11-27,22,1,15,65,10
122900,2070,2024-09-26,281,1,14,63,5
122901,2070,2024-02-26,97,1,16,63,6
122902,2070,2024-03-22,625,1,11,63,5
122903,2070,2024-02-29,18,1,13,66,9
122904,2070,2024-02-27,209,1,15,63,5
122905,2070,2024-07-28,186,1,15,65,5
122906,2070,2024-11-14,69,1,16,66,7
122907,2070,2024-10-12,44,1,17,64,11
122908,2070,2024-06-18,200,1,14,65,9
122909,2070,2024-07-31,2261,1,16,65,7
122910,2070,2024-04-27,179,1,17,63,7
122911,2070,2024-12-14,442,1,14,63,12
122912,2070,2024-01-08,39,1,18,65,8
122913,2070,2024-10-19,362,1,9,63,14
122914,2070,2024-03-01,373,1,19,66,9
122915,2070,2024-01-03,153,1,17,65,12
122916,2070,2024-06-25,129,1,13,67,7
122917,2070,2024-02-11,262,1,12,66,4
122918,2070,2024-03-01,118,1,12,63,11
122919,2070,2024-08-19,10,1,12,64,10
122920,2070,2024-03-17,1500,1,19,63,4
122921,2070,2024-02-11,79,1,11,65,4
122922,2070,2024-05-13,79,1,21,64,9
122923,2070,2024-09-04,26,1,15,64,4
122924,2070,2024-10-25,12,1,16,64,5
122925,2070,2024-01-15,207,1,19,64,11
122926,2070,2024-10-04,297,1,16,63,5
122927,2070,2024-04-21,88,1,16,63,5
122928,2070,2024-07-27,420,1,7,64,9
122929,2070,2024-01-14,65,1,10,66,12
122930,2070,2024-03-29,38,1,19,65,13
122931,2070,2024-12-06,342,1,14,64,13
122932,2070,2024-01-26,156,1,6,64,5
122933,2070,2024-03-09,57,1,13,65,11
122934,2070,2024-08-12,1415,1,16,64,6
122935,2070,2024-07-20,223,1,14,64,8
122936,2070,2024-04-15,291,1,16,65,7
122937,2070,2024-01-29,489,1,9,65,8
122938,2070,2024-06-08,13,1,13,65,9
122939,2070,2024-04-14,10,1,19,63,3
122940,2070,2024-01-13,1907,1,16,66,5
122941,2070,2024-09-13,197,1,18,64,6
122942,2070,2024-01-05,59,1,22,66,7
122943,2070,2024-06-12,12,1,13,65,4
122944,2070,2024-12-06,239,1,16,64,8
122945,2070,2024-02-09,25,1,11,63,10
122946,2070,2024-03-14,231,1,17,63,10
122947,2070,2024-12-09,22,1,23,65,17
122948,2070,2024-06-18,202,1,10,65,5
122949,2070,2024-12-17,86,1,21,64,15
122950,2070,2024-07-15,124,1,18,65,11
122951,2070,2024-02-27,21,1,14,65,7
122952,2070,2024-02-11,41,1,21,65,9
122953,2070,2024-09-10,10,1,16,64,6
122954,2070,2024-06-19,481,1,9,65,9
122955,2070,2024-07-05,10,1,10,65,7
122956,2070,2024-12-26,143,1,10,64,7
122957,2070,2024-09-12,20,1,10,64,2
122958,2070,2024-08-31,39,1,16,64,6
122959,2070,2024-01-21,10,1,17,66,10
122960,2070,2024-03-28,43,1,20,65,10
122961,2070,2024-03-21,50,1,17,64,5
122962,2070,2024-08-28,14,1,16,65,5
122963,2070,2024-07-25,10,1,11,64,6
122964,2070,2024-07-07,35,1,8,65,10
122965,2070,2024-03-27,82,1,16,64,6
122966,2070,2024-09-14,26,1,10,66,5
122967,2070,2024-10-19,155,1,15,66,9
122968,2070,2024-04-20,61,1,15,64,10
122969,2070,2024-01-03,454,1,22,64,4
122970,2070,2024-05-16,104,1,20,67,7
122971,2070,2024-02-21,14,1,20,63,14
122972,2070,2024-08-09,59,1,12,65,9
122973,2070,2024-11-02,263,1,17,66,10
122974,2070,2024-03-21,23,1,13,64,7
122975,2070,2024-06-19,53,1,17,65,9
122976,2070,2024-01-25,39,1,2,64,11
122977,2070,2024-05-01,124,1,13,66,7
122978,2070,2024-12-06,53,1,10,65,12
122979,2070,2024-06-14,164,1,17,65,10
122980,2070,2024-10-21,137,1,16,66,11
122981,2070,2024-09-21,7370,1,17,65,10
122982,2070,2024-02-23,296,1,20,63,7
122983,2070,2024-01-31,56,1,16,65,5
122984,2070,2024-01-23,22,1,13,62,3
122985,2070,2024-01-26,86,1,18,63,12
122986,2070,2024-01-15,17,1,7,63,8
122987,2070,2024-08-23,252,1,14,64,12
122988,2070,2024-04-09,44,1,13,66,10
122989,2070,2024-12-26,394,1,17,64,8
122990,2070,2024-08-11,71,1,18,63,7
122991,2070,2024-09-14,289,1,16,64,7
122992,2070,2024-12-31,16,1,13,66,8
122993,2070,2024-12-18,10,1,18,66,8
122994,2070,2024-11-24,51,1,16,64,7
122995,2070,2024-12-28,10,1,16,64,7
122996,2070,2024-05-01,10,1,13,64,9
122997,2070,2024-07-13,10,1,15,65,10
122998,2070,2024-11-23,76,1,14,66,10
122999,2070,2024-08-16,20,1,16,64,8
123000,2070,2024-03-20,161,1,15,63,9
123001,2070,2024-07-06,147,1,15,65,11
123002,2070,2024-11-09,1075,1,11,66,6
123003,2070,2024-12-15,45,1,17,63,7
123004,2070,2024-11-15,41,1,20,64,7
123005,2070,2024-02-15,430,1,13,63,9
123006,2070,2024-11-16,369,1,16,65,15
123007,2070,2024-06-12,1018,1,20,64,6
123008,2070,2024-11-30,108,1,21,65,6
123009,2070,2024-08-21,163,1,17,64,6
123010,2070,2024-02-14,206,1,14,63,11
123011,2070,2024-02-11,64,1,13,65,7
123012,2070,2024-05-04,10,1,13,66,8
123013,2070,2024-03-21,344,1,14,63,10
123014,2070,2024-12-03,67,1,10,65,4
123015,2070,2024-08-07,96,1,18,65,14
123016,2070,2024-10-23,194,1,13,64,6
123017,2070,2024-06-19,46,1,15,65,11
123018,2070,2024-07-18,10,1,14,65,10
123019,2070,2024-06-12,108,1,13,65,7
123020,2070,2024-10-19,84,1,15,65,7
123021,2070,2024-02-09,19,1,16,64,5
123022,2070,2024-02-16,348,1,14,64,10
123023,2070,2024-12-20,111,1,7,65,7
123024,2070,2024-11-19,257,1,16,66,11
123025,2070,2024-04-27,795,1,8,63,11
123026,2070,2024-06-24,69,1,12,65,11
123027,2070,2024-09-03,332,1,16,64,5
123028,2070,2024-01-26,52,1,18,64,6
123029,2070,2024-01-04,10,1,16,66,8
123030,2070,2024-11-19,136,1,15,65,6
123031,2070,2024-10-06,47,1,13,64,2
123032,2070,2024-02-11,75,1,15,63,6
123033,2070,2024-02-18,236,1,11,64,13
123034,2070,2024-05-31,22,1,19,65,8
123035,2070,2024-11-04,23,1,17,64,5
123036,2070,2024-07-04,1125,1,14,61,9
123037,2070,2024-08-03,164,1,9,65,10
123038,2070,2024-10-09,70,1,14,66,6
123039,2070,2024-07-17,63,1,14,64,13
123040,2070,2024-04-24,82,1,16,65,9
123041,2070,2024-11-14,70,1,12,66,8
123042,2070,2024-09-30,143,1,15,65,7
123043,2070,2024-10-25,86,1,13,62,7
123044,2070,2024-11-19,10,1,14,64,5
123045,2070,2024-06-08,90,1,13,66,4
123046,2070,2024-02-19,1102,1,14,64,5
123047,2070,2024-02-01,456,1,17,66,11
123048,2070,2024-04-23,99,1,17,66,10
123049,2070,2024-08-06,138,1,10,64,4
123050,2070,2024-12-14,5987,1,16,64,11
123051,2070,2024-04-01,64,1,9,63,8
123052,2070,2024-03-07,19,1,19,63,4
123053,2070,2024-09-13,88,1,18,66,5
123054,2070,2024-02-28,59,1,18,66,6
123055,2070,2024-12-28,43,1,9,67,10
123056,2070,2024-07-27,41,1,16,63,12
123057,2070,2024-07-09,10,1,15,65,7
123058,2070,2024-02-01,241,1,12,65,8
123059,2070,2024-10-22,1052,1,12,64,7
123060,2070,2024-05-20,25,1,7,64,5
123061,2070,2024-07-17,147,1,14,65,16
123062,2070,2024-09-28,129,1,9,63,5
123063,2070,2024-12-17,811,1,17,65,6
123064,2070,2024-01-30,28,1,23,64,8
123065,2070,2024-04-22,50,1,19,64,6
123066,2070,2024-09-18,58,1,12,65,6
123067,2070,2024-07-20,10,1,23,65,9
123068,2070,2024-09-07,69,1,9,65,8
123069,2070,2024-03-18,210,1,17,64,7
123070,2070,2024-01-06,44,1,15,65,8
123071,2070,2024-01-09,136,1,18,64,12
123072,2070,2024-08-08,1907,1,11,62,8
123073,2070,2024-12-26,202,1,17,63,10
123074,2070,2024-10-23,10,1,16,63,5
123075,2070,2024-01-08,10,1,15,65,6
123076,2070,2024-09-29,129,1,12,63,12
123077,2070,2024-10-22,332,1,14,64,5
123078,2070,2024-05-27,70,1,11,66,12
123079,2070,2024-03-05,203,1,14,65,9
123080,2070,2024-01-14,10,1,10,66,8
123081,2070,2024-03-19,455,1,15,65,7
123082,2070,2024-09-26,35,1,7,65,6
123083,2070,2024-06-14,24,1,21,63,6
123084,2070,2024-03-02,54,1,14,64,7
123085,2070,2024-01-05,158,1,9,63,8
123086,2070,2024-06-03,410,1,17,64,5
123087,2070,2024-04-30,10,1,18,65,13
123088,2070,2024-01-16,16,1,16,67,7
123089,2070,2024-11-14,80,1,16,63,9
123090,2070,2024-07-12,89,1,18,63,13
123091,2070,2024-09-01,60,1,16,65,5
123092,2070,2024-02-02,200,1,19,65,8
123093,2070,2024-09-23,481,1,20,64,9
123094,2070,2024-10-13,124,1,9,64,9
123095,2070,2024-06-29,10,1,8,65,7
123096,2070,2024-12-11,114,1,8,64,9
123097,2070,2024-05-24,17,1,15,65,10
123098,2070,2024-02-18,15,1,13,66,4
123099,2070,2024-05-25,276,1,12,64,10
123100,2070,2024-11-26,89,1,9,62,9
123101,2070,2024-08-24,10,1,15,65,7
123102,2070,2024-12-26,452,1,21,64,5
123103,2070,2024-12-29,28,1,19,65,9
123104,2070,2024-10-13,155,1,11,63,10
123105,2070,2024-09-15,24,1,13,66,5
123106,2070,2024-08-18,23,1,15,65,7
123107,2070,2024-05-05,113,1,18,66,9
123108,2070,2024-07-23,10,1,11,64,7
123109,2070,2024-04-09,276,1,15,64,8
123110,2070,2024-11-12,100,1,18,65,7
123111,2070,2024-11-10,46,1,20,65,8
123112,2070,2024-10-12,208,1,8,66,7
123113,2070,2024-06-25,551,1,15,66,8
123114,2070,2024-07-13,74,1,18,64,13
123115,2070,2024-06-08,176,1,10,65,8
123116,2070,2024-12-12,55,1,11,65,4
123117,2070,2024-10-21,1765,1,16,65,11
123118,2070,2024-06-28,167,1,16,64,5
123119,2070,2024-10-23,120,1,11,63,4
123120,2070,2024-11-14,73,1,12,63,8
123121,2070,2024-06-17,124,1,18,63,8
123122,2070,2024-06-26,79,1,21,66,8
123123,2070,2024-07-20,213,1,11,66,6
123124,2070,2024-09-24,317,1,15,65,13
123125,2070,2024-12-20,4247,1,15,64,9
123126,2070,2024-04-20,268,1,17,62,6
123127,2070,2024-03-03,279,1,8,63,6
123128,2070,2024-12-30,67,1,7,64,3
123129,2070,2024-08-06,66,1,16,66,5
123130,2070,2024-02-21,334,1,26,64,14
123131,2070,2024-06-25,144,1,13,65,6
123132,2070,2024-12-07,60,1,12,64,8
123133,2070,2024-05-29,396,1,16,64,10
123134,2070,2024-10-20,250,1,15,65,7
123135,2070,2024-04-16,22,1,9,64,9
123136,2070,2024-09-01,75,1,11,65,7
123137,2070,2024-12-01,110,1,19,65,7
123138,2070,2024-10-05,189,1,17,63,4
123139,2070,2024-07-08,11,1,12,63,8
123140,2070,2024-02-10,340,1,13,63,4
123141,2070,2024-12-05,130,1,13,64,13
123142,2070,2024-02-14,107,1,11,65,6
123143,2070,2024-08-01,84,1,16,64,7
123144,2070,2024-10-06,102,1,17,64,8
123145,2070,2024-03-02,32,1,14,65,3
123146,2070,2024-10-27,3558,1,14,65,7
123147,2070,2024-05-13,728,1,10,64,9
123148,2070,2024-04-13,70,1,18,65,13
123149,2070,2024-11-04,852,1,13,64,12
123150,2070,2024-12-24,28,1,19,65,6
123151,2070,2024-06-25,86,1,10,64,6
123152,2070,2024-01-08,92,1,24,65,8
123153,2070,2024-08-13,16,1,13,64,5
123154,2070,2024-03-18,19,1,16,64,6
123155,2070,2024-06-20,601,1,21,63,3
123156,2070,2024-10-08,15,1,21,65,8
123157,2070,2024-05-12,1985,1,25,64,10
123158,2070,2024-03-01,600,1,21,65,9
123159,2070,2024-05-10,825,1,10,65,8
123160,2070,2024-12-16,531,1,17,65,7
123161,2070,2024-08-15,13,1,16,65,4
123162,2070,2024-04-19,10,1,7,64,10
123163,2070,2024-10-13,447,1,16,65,10
123164,2070,2024-01-02,63,1,13,65,9
123165,2070,2024-08-26,108,1,13,63,5
123166,2070,2024-10-26,17,1,11,66,9
123167,2070,2024-04-19,109,1,11,62,7
123168,2070,2024-12-04,76,1,12,64,11
123169,2070,2024-11-19,389,1,17,64,7
123170,2070,2024-12-23,10,1,18,65,5
123171,2070,2024-07-21,207,1,14,65,3
123172,2070,2024-06-03,78,1,18,64,10
123173,2070,2024-03-24,231,1,13,65,8
123174,2070,2024-11-02,24,1,14,65,9
123175,2071,2024-11-28,761,1,12,65,10
123176,2071,2024-07-29,89,1,18,65,6
123177,2071,2024-10-03,27,1,15,65,4
123178,2071,2024-03-29,189,1,14,66,14
123179,2071,2024-08-01,226,1,21,63,5
123180,2071,2024-01-21,197,1,19,63,12
123181,2071,2024-04-22,423,1,18,63,12
123182,2071,2024-07-03,52,1,24,66,5
123183,2071,2024-02-08,45,1,13,65,8
123184,2071,2024-07-20,293,1,13,65,2
123185,2071,2024-07-22,11,1,13,64,10
123186,2071,2024-07-09,62,1,20,64,5
123187,2071,2024-08-11,27,1,18,65,8
123188,2071,2024-06-04,54,1,19,65,5
123189,2071,2024-01-08,10,1,10,64,12
123190,2071,2024-11-08,93,1,9,65,8
123191,2071,2024-01-02,60,1,12,65,4
123192,2071,2024-07-03,31,1,16,65,10
123193,2071,2024-01-23,88,1,19,64,10
123194,2071,2024-12-07,44,1,18,65,5
123195,2071,2024-06-26,279,1,16,65,10
123196,2071,2024-05-11,94,1,15,65,4
123197,2071,2024-10-02,34,1,19,65,10
123198,2071,2024-02-12,10,1,14,64,9
123199,2071,2024-07-05,133,1,15,63,12
123200,2071,2024-12-19,47,1,12,63,14
123201,2071,2024-09-08,659,1,14,65,4
123202,2071,2024-03-17,152,1,16,64,11
123203,2071,2024-12-22,262,1,15,65,7
123204,2071,2024-12-26,20,1,20,65,7
123205,2071,2024-04-18,169,1,11,66,9
123206,2071,2024-05-14,52,1,18,64,8
123207,2071,2024-09-22,11,1,18,65,6
123208,2071,2024-11-15,97,1,16,64,8
123209,2071,2024-02-15,237,1,13,65,3
123210,2071,2024-10-27,63,1,12,64,9
123211,2071,2024-05-21,83,1,15,63,10
123212,2071,2024-11-07,678,1,16,64,9
123213,2071,2024-04-24,35,1,17,65,6
123214,2071,2024-06-02,103,1,13,67,8
123215,2071,2024-04-20,20,1,12,63,11
123216,2071,2024-05-23,74,1,19,66,12
123217,2071,2024-07-04,31,1,14,64,10
123218,2071,2024-03-08,36,1,20,64,10
123219,2071,2024-08-28,121,1,14,66,10
123220,2071,2024-05-27,24,1,19,64,11
123221,2071,2024-07-09,10,1,16,64,9
123222,2071,2024-11-08,160,1,29,65,9
123223,2071,2024-09-28,420,1,14,64,8
123224,2071,2024-08-06,2107,1,11,64,9
123225,2071,2024-08-03,39,1,15,65,3
123226,2071,2024-03-19,40,1,25,65,10
123227,2071,2024-01-08,124,1,17,65,8
123228,2071,2024-11-28,32,1,11,64,7
123229,2071,2024-06-27,10,1,10,63,6
123230,2071,2024-07-30,54,1,20,64,7
123231,2071,2024-10-28,50,1,14,63,5
123232,2071,2024-03-31,672,1,20,64,5
123233,2071,2024-04-05,129,1,14,66,6
123234,2071,2024-10-16,1138,1,14,64,8
123235,2071,2024-05-04,18,1,14,63,6
123236,2071,2024-11-10,37,1,17,64,13
123237,2071,2024-08-26,14,1,18,65,3
123238,2071,2024-06-22,27,1,17,65,9
123239,2071,2024-12-15,51,1,15,64,5
123240,2071,2024-04-23,120,1,14,65,10
123241,2071,2024-04-15,22,1,16,64,11
123242,2071,2024-04-17,24,1,15,65,6
123243,2071,2024-03-06,10,1,18,64,7
123244,2071,2024-06-15,43,1,15,67,6
123245,2071,2024-02-13,70,1,19,64,8
123246,2071,2024-05-15,10,1,19,65,5
